id_oferta,titulo,quality_score,quality_pct,confidence_score,processing_time_ms,processed_at
2164150,Customer Service con perfil Comercial,14.0,58.3,1.00,15007,2025-11-23T13:15:10.754047
1117876732,Arquitecto Senior-Proyectista,14.0,58.3,1.00,14936,2025-11-23T13:16:41.866081
1117972220,616BE ESTUDIANTE BIOQUIMICA/FARMACEUTICA | ANALISTA DE PLANIFICACION SSR | CABA,14.0,58.3,1.00,14328,2025-11-23T13:18:26.425801
1117975362,Chef de local y jefes de cocina,14.0,58.3,1.00,14992,2025-11-23T13:19:02.609300
1117975370,Recruiter - Part Time,14.0,58.3,1.00,17861,2025-11-23T13:19:51.763745
1117975371,Gestor/a Administrativo,14.0,58.3,1.00,17243,2025-11-23T13:20:09.524593
1117975501,Tornero - Fresador,14.0,58.3,1.00,12583,2025-11-23T13:20:55.307001
1117975780,Analista SSR de Auditoria Interna (PROCESOS),14.0,58.3,1.00,15828,2025-11-23T13:23:24.038741
1117975949,Asesor Comercial de Seguros - Part Time,14.0,58.3,1.00,14695,2025-11-23T13:24:51.350639
1117975950,Analista Senior Recursos Humanos,14.0,58.3,1.00,16036,2025-11-23T13:25:07.904059
1117976007,CC1256 VENDEDORA PARA SHOPPING | CABA | MARCA PREMIUM DERMOCOSMÉTICA Y PERFUMERIA,14.0,58.3,1.00,15981,2025-11-23T13:25:24.399453
1117976207,Instrumentista de Compresión (Tío Pujio Córdoba),14.0,58.3,1.00,21896,2025-11-23T13:27:03.932081
1117976316,Vendedores de Planes de Ahorro - Concesionario Oficial Nissan (V.Devoto),14.0,58.3,1.00,13580,2025-11-23T13:28:01.260994
1117976481,Arquitecto/a con experiencia COMERCIAL excl.,14.0,58.3,1.00,13696,2025-11-23T13:29:07.560418
1117976541,Operario de calidad final de pieza - Zona Pacheco,14.0,58.3,1.00,12192,2025-11-23T13:29:47.840660
1117976571,Técnico/a de mantenimiento edilicio,14.0,58.3,1.00,19514,2025-11-23T13:30:07.858462
1117977011,Técnico de Laboratorio de Electrónica,14.0,58.3,1.00,16506,2025-11-23T13:32:27.919683
1117975299,"Asistente de Geriatrico en avellaneda, quilmes para fines de semana y feriados",14.0,58.3,1.00,12888,2025-11-23T13:35:16.935180
2164002,Atencion al cliente en panaderia cafeteria,14.0,58.3,1.00,12967,2025-11-23T13:35:45.714396
1117974906,SALES EXECUTIVE - CABA,14.0,58.3,1.00,15128,2025-11-23T13:36:44.521325
2163662,Agente Inmobiliario Grupo Banker,14.0,58.3,1.00,17017,2025-11-23T13:38:26.229799
2163936,Analista de Calidad - Turno Noche,14.0,58.3,1.00,15096,2025-11-23T13:41:09.551369
2163958,Analista de Compras Productivas y Abastecimiento,14.0,58.3,1.00,14927,2025-11-23T13:41:52.079660
2163994,Ingeniero Biomédico de Campo. Excluyente Experiencia en Resonadores. Multinacional.,14.0,58.3,1.00,15830,2025-11-23T13:44:00.517449
1117933496,1280CC ENCARGADA DE TIENDA | PALMAS DE PILAR/UNICENTER | LUXURY BRAND,14.0,58.3,1.00,15251,2025-11-23T13:45:21.117537
1117971526,Asistente administrativo/a para inmobiliaria,14.0,58.3,1.00,14817,2025-11-23T13:46:55.739062
1117973478,Ejecutiva/o Comercial (Broker de Seguros),14.0,58.3,0.95,16491,2025-11-23T13:47:33.289963
1117973960,Asistente Bilingüe,14.0,58.3,1.00,14526,2025-11-23T13:52:25.510108
1117974449,Administrativo de Importaciones y Exportaciones,14.0,58.3,1.00,15215,2025-11-23T13:57:41.029272
2163783,Licenciados o técnicos en seguridad e higiene,14.0,58.3,1.00,14691,2025-11-23T14:07:03.260251
2163788,Técnico de Networking,14.0,58.3,1.00,13920,2025-11-23T14:07:17.696445
1117969725,Gerente de operaciones,14.0,58.3,1.00,16095,2025-11-23T14:10:09.059450
1117972022,RESPONSABLE DE COMPRAS y ABASTECIMIENTO.,14.0,58.3,1.00,14125,2025-11-23T14:11:05.509889
1117972246,Chofer de Combi Turno Noche,14.0,58.3,1.00,13481,2025-11-23T14:12:35.520373
1117972312,Analista de Recursos Humanos para liquidación de sueldos y ADP Z/San Miguel de Tucumán,14.0,58.3,1.00,14702,2025-11-23T14:14:07.149073
1117972436,Electricista para Mantenimiento de flota pesada para Córdoba Capital,14.0,58.3,1.00,13935,2025-11-23T14:14:51.399334
1117972443,SUPERVISOR/A DE MICROBIOLOGIA,14.0,58.3,1.00,15062,2025-11-23T14:15:07.001688
1117972697,Asistente Stock y Logística,14.0,58.3,1.00,13861,2025-11-23T14:16:36.967385
1117972793,Jefe de Obra - Obra Pública,14.0,58.3,1.00,13793,2025-11-23T14:17:23.033869
1117972914,Personal de Atencion al Publico en Farmacia,14.0,58.3,1.00,13847,2025-11-23T14:19:06.790393
1117972964,Analista RRHH - Gestion Expatriados (Pacheco -Pilar),14.0,58.3,1.00,14795,2025-11-23T14:19:52.062763
1117973255,Jefe de Contabilidad,14.0,58.3,1.00,13599,2025-11-23T14:24:43.478945
1117973371,Analista Jr de Supply Chain,14.0,58.3,1.00,16032,2025-11-23T14:25:00.025625
1117973406,AUXILIAR DE FARMACIA PARA ATENCIÓN AL PUBLICO (VILLA ALLENDE)),14.0,58.3,1.00,14626,2025-11-23T14:25:45.083510
1117973413,Asesor/a Comercial – Autos Usados y 0KM,14.0,58.3,1.00,15070,2025-11-23T14:26:17.307833
1117973446,Comercial/Vendedor Seguros de Vida,14.0,58.3,1.00,15247,2025-11-23T14:26:33.070521
2163678,Gerente Comercial de Real Estate,14.0,58.3,1.00,15407,2025-11-23T14:29:21.853515
2163684,Director de Obra,14.0,58.3,1.00,14191,2025-11-23T14:29:52.729609
2163707,CONTADOR/A,14.0,58.3,1.00,14677,2025-11-23T14:30:24.335730
1117966953,Implementador de Automatización e IA aplicada a Pymes,14.0,58.3,1.00,15813,2025-11-23T14:32:48.899502
1117970499,Analista de Planificación de Abastecimiento y Pcp (San Martín),14.0,58.3,1.00,13019,2025-11-23T14:34:15.233976
1117970734,Soldador/Herrero,14.0,58.3,1.00,12367,2025-11-23T14:36:07.596991
1117970831,Líder de Operaciones,14.0,58.3,1.00,14742,2025-11-23T14:36:51.114507
1117970876,Gerente de Sucursal,14.0,58.3,1.00,15831,2025-11-23T14:37:07.459921
1117970904,Gerente de Administración (Turismo),14.0,58.3,1.00,15508,2025-11-23T14:37:23.481482
1117970922,Supervisor de Mantenimiento de Buses - Turno noche,14.0,58.3,1.00,14606,2025-11-23T14:37:50.660659
1117971044,ANALISTA DE PLANIFICACIÓN ACADÉMICA,14.0,58.3,1.00,17538,2025-11-23T14:38:21.767615
1117971197,Jefatura de Obras,14.0,58.3,1.00,14462,2025-11-23T14:40:26.754868
1117971358,Nutricionista con experiencia en ASA,14.0,58.3,1.00,15934,2025-11-23T14:41:28.820946
1117971420,Encargado Técnico de Instalaciones/Instalador,14.0,58.3,1.00,17294,2025-11-23T14:42:45.953936
1117971438,Consultor/a Estratégico/a de Negocios - Agro -,14.0,58.3,1.00,14235,2025-11-23T14:43:17.637689
2163126,Analista de Desarrollo Organizacional,14.0,58.3,1.00,17895,2025-11-23T14:46:25.136386
2163300,Técnico Químico Junior,14.0,58.3,1.00,13760,2025-11-23T14:47:39.063298
2163520,SUPERVISOR/A DE VIGILANCIA,14.0,58.3,1.00,14829,2025-11-23T14:49:26.937272
2163548,Analista de Asuntos Regulatorios,14.0,58.3,1.00,17219,2025-11-23T14:50:12.575893
1116817161,Técnico de mantenimiento - Electricidad y Refrigeración,14.0,58.3,1.00,15881,2025-11-23T14:52:01.140132
1117778736,Ingeniero Mecánico,14.0,58.3,1.00,14491,2025-11-23T14:52:44.724202
1117962942,Analista de Desarrollo Organizacional,14.0,58.3,1.00,18207,2025-11-23T14:53:32.007735
1117966394,Operario – Empresa Familiar de Matafuegos,14.0,58.3,1.00,15378,2025-11-23T14:55:37.655371
1117968864,Operario de Envasado de Lubricantes,14.0,58.3,1.00,17605,2025-11-23T14:56:37.851711
1117968885,Responsable de Almacén / Depósito,14.0,58.3,1.00,15461,2025-11-23T14:57:36.900798
1117968950,Especialista en Control Interno,14.0,58.3,1.00,15114,2025-11-23T14:58:07.384874
1117968978,COORDINADOR DE SOPORTE TÉCNICO (Córdoba),14.0,58.3,1.00,17868,2025-11-23T14:58:57.716087
1117969181,Auditor contable externo junior,14.0,58.3,1.00,13546,2025-11-23T15:01:23.709876
1117969515,Supervisor de Almacen,14.0,58.3,1.00,15731,2025-11-23T15:01:53.981475
1117969664,Especialista de Soporte Comercial (Portugués),14.0,58.3,1.00,15659,2025-11-23T15:02:57.129250
1117970043,Supervisor de Monitoreo - Seguridad Logística,14.0,58.3,1.00,17512,2025-11-23T15:05:01.402253
1117970298,GASISTA - GBA/CABA,14.0,58.3,1.00,13823,2025-11-23T15:05:48.982439
1117970410,ANALISTA DE CAPACITACION Y DISEÑO INSTRUCCIONAL,14.0,58.3,1.00,14995,2025-11-23T15:06:34.891705
2163378,Administrativo pago a proveedores,14.0,58.3,1.00,18900,2025-11-23T15:07:18.193615
2163381,Supervisor/a de planta (turno tarde),14.0,58.3,1.00,14599,2025-11-23T15:07:33.308572
2163393,Liquidador de sueldo,14.0,58.3,1.00,13594,2025-11-23T15:07:47.416719
2163396,ABOGADO/A CON EXPERIENCIA PARA ESTUDIO JURIDICO EMPRESARIAL CABA,14.0,58.3,1.00,12675,2025-11-23T15:08:00.598843
1115851155,JEFE DE OBRA CONSTRUCTORA,14.0,58.3,1.00,15163,2025-11-23T15:09:28.479243
1117887091,Analista Senior | Estación de Servicio YPF| Zona Avellaneda,14.0,58.3,1.00,14502,2025-11-23T15:10:34.000306
1117966936,Auxiliar de Almacén - Haedo,14.0,58.3,1.00,14118,2025-11-23T15:12:22.635972
1117966962,Auditor/a Externo,14.0,58.3,1.00,14350,2025-11-23T15:13:06.726803
1117967167,Supervisor/a de planta (turno tarde),14.0,58.3,1.00,15200,2025-11-23T15:14:27.171924
1117967208,Gerente Comercial - Nutricionista,14.0,58.3,1.00,14317,2025-11-23T15:14:42.003933
1117967663,Asistente Contable con experiencia en importaciones,14.0,58.3,1.00,15589,2025-11-23T15:16:44.692243
1117968022,Cocinero para restaurante en CABA,14.0,58.3,1.00,13996,2025-11-23T15:18:53.924877
1117968157,Estudiante de Diseño Industrial,14.0,58.3,1.00,13190,2025-11-23T15:19:57.402185
1117968304,ANALISTA RIESGOS MERCADO Y LIQUIDEZ - BANCO,14.0,58.3,1.00,16838,2025-11-23T15:20:29.287749
1117968360,Brand delivery Manager /Supervisor de Distribución y logística de Marca,14.0,58.3,1.00,13458,2025-11-23T15:20:58.708536
1117968780,Analista de Compras - Empresa de Alimentos,14.0,58.3,1.00,15572,2025-11-23T15:21:14.794783
1117966198,Administrativo/a de cuentas a pagar (req197901) Eventual,14.0,58.3,1.00,13577,2025-11-23T15:23:16.754977
2162997,Generalista de Recursos Humanos,14.0,58.3,1.00,14691,2025-11-23T15:24:48.018997
2163233,Mecánico Automotriz,14.0,58.3,1.00,14350,2025-11-23T15:25:18.371635
2163277,Asistente Legal Inmobiliario,14.0,58.3,1.00,16006,2025-11-23T15:25:34.893484
1116752833,ENCARGADO DE SALON PARA SUPERMERCADO y JEFE DE SALON PARA SUPERMERCADO,14.0,58.3,1.00,14873,2025-11-23T15:27:54.958132
1117962249,ENFERMERO/A GUARDIA 12HS INTERNACION DOMICILIARIA EXP TERAPIA INTENSIVA JOSE L SUAREZ,14.0,58.3,1.00,14864,2025-11-23T15:30:28.531039
1117964601,Coordinador/a de Operaciones para Centro Médico,14.0,58.3,1.00,18634,2025-11-23T15:31:39.958252
1117964613,Gerente de Operaciones,14.0,58.3,1.00,15348,2025-11-23T15:32:26.259770
1117964698,LIDER DE ESTRATEGIA DE COMUNICACIÓN E IMAGEN – MARCA DE MODA,14.0,58.3,1.00,15191,2025-11-23T15:34:10.036900
1117964795,Analista Programador,14.0,58.3,1.00,14128,2025-11-23T15:35:10.279851
1117964843,Auxiliar Contable Administrativo/a Conocimiento TANGO Zona Haedo,14.0,58.3,1.00,13840,2025-11-23T15:35:42.162970
1117965086,Personal de Atención al Cliente - Punto de Venta,14.0,58.3,1.00,14296,2025-11-23T15:36:22.971795
1117965305,Supervisor de Operaciones Turno Tarde ( 14 a 23 hs),14.0,58.3,1.00,14251,2025-11-23T15:38:52.197946
1117965313,"Chequeador de camión de recolección zona Boulogne, San Isidro",14.0,58.3,1.00,12363,2025-11-23T15:39:05.074664
1117965485,Ingeniero/a Licenciado/a en Química para importante Empresa Química,14.0,58.3,1.00,14259,2025-11-23T15:41:21.761331
2161972,Invoice Processor (Analista Semi Senior de facturación y cobranzas) - Rubro: Fintech,14.0,58.3,1.00,26605,2025-11-23T15:45:15.944625
2162842,Oficial Mecánica Pesada – Sector Naval / Industrial,14.0,58.3,1.00,14508,2025-11-23T15:45:50.217217
2163123,Desarrollador Web Fullstack / Analista Programador,14.0,58.3,1.00,16043,2025-11-23T15:47:04.121536
2163171,Administrativa/o ( Con experiencia en Conciliaciones bancarias),14.0,58.3,1.00,14074,2025-11-23T15:48:43.617389
2163224,Diseñador/a Gráfico/a - Industria alimenticia,14.0,58.3,1.00,14848,2025-11-23T15:49:58.408338
1117959558,Oficial Mecánica Pesada – Sector Naval / Industrial,14.0,58.3,1.00,14531,2025-11-23T15:51:36.456504
1117960591,Sales Executive Sr,14.0,58.3,1.00,14020,2025-11-23T15:53:02.897441
1117960673,Técnico Eléctrico y Mecánico de Montaje Industrial,14.0,58.3,1.00,13167,2025-11-23T15:53:16.579258
1117962951,RECEPCIONISTA para ESCRIBANIA,14.0,58.3,1.00,14069,2025-11-23T15:55:08.000117
1117963020,GERENTE GENERAL,14.0,58.3,1.00,25800,2025-11-23T15:55:54.254426
1117963202,Vendedor- con experiencia en rubro alimenticio. GBA OESTE,14.0,58.3,1.00,14854,2025-11-23T15:57:52.114078
1117964000,TÉCNICO DE SEGURIDAD E HIGIENE,14.0,58.3,1.00,13261,2025-11-23T16:01:30.210574
1117964303,Representante de Atención al Cliente Ecommerce,14.0,58.3,1.00,14855,2025-11-23T16:02:13.532224
2163032,Analista de Datos Jr.,14.0,58.3,1.00,14913,2025-11-23T16:05:28.638992
2163089,Administrativa/Asistente contable para importante inmobiliaria,14.0,58.3,1.00,14008,2025-11-23T16:06:43.592991
2163099,Chef Ejecutivo – Cocina de Alta Gama,14.0,58.3,1.00,13317,2025-11-23T16:07:12.745744
1117957529,Electricista Industrial,14.0,58.3,1.00,13533,2025-11-23T16:08:40.422708
1117957555,Empleado/a para Registro Automotor,14.0,58.3,1.00,15821,2025-11-23T16:08:56.757858
1117957606,TECNICO QUIMICO,14.0,58.3,1.00,12955,2025-11-23T16:09:10.227479
1117958832,Barista para Café de especialidad ayudante de mostrador,14.0,58.3,1.00,13729,2025-11-23T16:10:10.856948
1117961575,Responsable de Obra y Logística,14.0,58.3,1.00,15329,2025-11-23T16:14:12.490844
1117961717,jefe de obra arquitecto graduado caba,14.0,58.3,1.00,13574,2025-11-23T16:14:56.842182
1117962030,Búsqueda Técnico B6,14.0,58.3,1.00,17044,2025-11-23T16:16:00.042099
1117962085,Arquitecto/a,14.0,58.3,1.00,13970,2025-11-23T16:16:29.730320
1117962303,Analista de Selección,14.0,58.3,1.00,13791,2025-11-23T16:17:59.375939
1117962778,Operario de Depósito y transporte,14.0,58.3,1.00,13976,2025-11-23T16:19:09.575762
2157278,Comprador/a para Cadena de Supermercados (zona oeste),14.0,58.3,1.00,15699,2025-11-23T16:20:12.972092
2162702,Encargado de Logística y Abastecimiento,14.0,58.3,1.00,11697,2025-11-23T16:22:26.999458
2162868,Chef y Mozos/as,14.0,58.3,1.00,13451,2025-11-23T16:23:12.570469
2162911,Auxiliar de Marketing Online y página Web,14.0,58.3,1.00,13303,2025-11-23T16:23:57.330906
2162952,Vendedor Especialista en Motos (c/experiencia) - copia,14.0,58.3,1.00,14004,2025-11-23T16:24:26.221988
2162955,Encargado calificado para líneas de envasado,14.0,58.3,1.00,14423,2025-11-23T16:24:59.425291
2162956,Técnico Eléctrico y Mecánico de Montaje Industrial,14.0,58.3,1.00,14800,2025-11-23T16:25:14.741255
1117955672,Agente Inmobiliario,14.0,58.3,1.00,14926,2025-11-23T16:29:10.577284
1117959569,Gerente Comercial Pyme - Presencial,14.0,58.3,1.00,14032,2025-11-23T16:30:22.497637
1117959689,Hemoterapista o Biotecnólogo con interés comercial - Rosario / Santa Fé,14.0,58.3,1.00,16155,2025-11-23T16:32:21.021335
1117959760,"Chequeador de camión zona Boulogne, San Isidro",14.0,58.3,1.00,12671,2025-11-23T16:33:20.633877
1117959777,"Vendedora, cajera, encargada - TIENDA DE MODA",14.0,58.3,1.00,14585,2025-11-23T16:33:35.733662
1117959950,Analista de Contabilidad,14.0,58.3,1.00,15129,2025-11-23T16:34:52.117413
1117959994,Ingeniero/a JR - Plazo Fijo 4 meses,14.0,58.3,1.00,15231,2025-11-23T16:35:22.354979
1117960284,715SI Analista Contable Ssr/Sr para Importante Barrio Privado – Zona Pilar,14.0,58.3,1.00,16223,2025-11-23T16:37:01.344973
1117960362,ANALISTA SSR. DE DOCUMENTACION - AGENCIA MARITIMA,14.0,58.3,1.00,13197,2025-11-23T16:37:30.324641
1117960671,Promovendedor/a de Puntos de Venta GBA SUR/ Eventual,14.0,58.3,1.00,13353,2025-11-23T16:39:44.670055
1117960791,Promovendedor/a de Puntos de Venta GBA NORTE/ Eventual,14.0,58.3,1.00,13325,2025-11-23T16:40:27.209213
1117960799,Analista de Legales Senior,14.0,58.3,1.00,18134,2025-11-23T16:40:45.858094
2159935,Administrativo/a de Programa de Seguimiento de Pacientes,14.0,58.3,1.00,18239,2025-11-23T16:43:06.035782
2162715,RESPONSABLE DE FINANZAS - RUBRO GASTRONOMIA/ALIMENTOS,14.0,58.3,1.00,14701,2025-11-23T16:44:07.168663
2162716,JEFE DE PRODUCCION - RUBRO ALIMENTICIO,14.0,58.3,1.00,16556,2025-11-23T16:44:24.238963
2162820,Hemoterapista o Biotecnólogo con interés comercial,14.0,58.3,1.00,15784,2025-11-23T16:48:14.157154
2162827,Despachante Junior. CABA,14.0,58.3,1.00,12202,2025-11-23T16:48:26.874763
2162828,Editor de Videos & Diseñador con manejo de Redes Sociales,14.0,58.3,1.00,16375,2025-11-23T16:48:43.767073
1117889575,LIQUIDADOR/A DE SUELDOS,14.0,58.3,1.00,14602,2025-11-23T16:49:28.130563
1117914220,Coordinador de RRHH - ZONA OESTE,14.0,58.3,1.00,17071,2025-11-23T16:49:45.720868
1117958586,Empleado de Comercio Rubro Bazar | San Isidro Centro,14.0,58.3,1.00,14921,2025-11-23T16:56:14.268939
1117958922,Hemoterapista o Biotecnólogo con interés comercial,14.0,58.3,1.00,16978,2025-11-23T16:59:00.627236
1117959013,ALBAÑILES P/ OBRA CIVIL,14.0,58.3,1.00,14341,2025-11-23T16:59:29.216974
1117959023,Tecnico electromecanico PLC,14.0,58.3,1.00,14971,2025-11-23T16:59:44.704746
1117959028,Operador de Atencion al Cliente turno tarde,14.0,58.3,1.00,21977,2025-11-23T17:00:07.197751
1117959379,La Plata-Gestor Automotor para Autosiglo Concesionario Oficial Toyota,14.0,58.3,0.95,14032,2025-11-23T17:01:46.311701
2154610,"VENDEDOR VIAJANTE DE AUTOS OKM, USADOS (MULTIMARCA)",14.0,58.3,1.00,16053,2025-11-23T17:03:01.129147
2162698,Ayudante de Almacenes - Operadora de Gas y Petróleo,14.0,58.3,1.00,13196,2025-11-23T17:03:14.839715
1117956864,Ejecutivo/a de cuentas - Transporte logístico Inter.,14.0,58.3,1.00,15086,2025-11-23T17:04:12.565570
1117957010,Ayudante de Almacenes - Operadora de Gas y Petróleo,14.0,58.3,1.00,13637,2025-11-23T17:04:26.716792
2162589,Analista Sr. de Sueldos Beneficios y ADP (RRHH) - copia,14.0,58.3,1.00,16854,2025-11-23T17:06:04.036824
2162622,Mecánico Automotriz,14.0,58.3,1.00,16147,2025-11-23T17:07:08.594892
1117896704,Agentes Inmobiliarios - Ventas - Emprendedores,14.0,58.3,1.00,14300,2025-11-23T17:09:45.353719
1117951022,Venue Project Manager,14.0,58.3,1.00,14158,2025-11-23T17:10:15.900213
1117955481,Técnico de Mantenimiento e Infraestructura MDQ - Pinamar - Villa Gesell,14.0,58.3,1.00,17336,2025-11-23T17:16:47.167104
1117955535,Jefe de obra para constructora,14.0,58.3,1.00,14488,2025-11-23T17:17:16.990770
1117955657,OFFICE HOST - RED DE ESPACIOS DE COWORKING.,14.0,58.3,1.00,14842,2025-11-23T17:18:01.657314
2162282,LIQUIDADOR DE SUELDOS,14.0,58.3,1.00,13965,2025-11-23T17:23:43.166923
2162500,SUPERVISORA DE MICROBIOLOGIA,14.0,58.3,1.00,16174,2025-11-23T17:25:25.073703
1117911268,Marketing Digital,14.0,58.3,1.00,14486,2025-11-23T17:29:16.003754
1117923884,Analista de Marketing Digital,14.0,58.3,1.00,15158,2025-11-23T17:29:31.677881
1117953353,Contador con experiencia en estudio contable área impuestos y contabilidad,14.0,58.3,1.00,14067,2025-11-23T17:30:42.113984
1117953362,Chofer de reparto y tareas generales de deposito y Clarkista / Operario de Depósito,14.0,58.3,1.00,16550,2025-11-23T17:31:12.675533
1117953370,Gerente administrativo PyME,14.0,58.3,1.00,15580,2025-11-23T17:31:28.768194
1117953485,Operario Mantenimiento Tareas Generales (Part Time),14.0,58.3,1.00,13650,2025-11-23T17:33:22.142330
1118031943,Técnico en Electrónica Digital - CABA Villa Urquiza - Exp. Comprobable - Título Téc. en mano,14.0,58.3,1.00,22805,2025-11-23T18:28:43.213484
2163647,Analista Desarrollador .Net (Front),14.0,58.3,1.00,22790,2025-11-23T18:29:31.338520
1117953579,Agente Inmobiliario,14.0,58.3,1.00,12662,2025-11-23T18:30:20.273735
1117954142,Vendedor a comisión freelance (sueldo a comisión),14.0,58.3,1.00,15739,2025-11-23T18:32:56.155268
1117954203,Vendedor a comisión (movilidad propia),14.0,58.3,1.00,14885,2025-11-23T18:33:41.705857
1117954226,Vendedor/a Canal Distribuidores y Mayoristas- GBA,14.0,58.3,1.00,16018,2025-11-23T18:34:13.030535
2143478,Instructor de Informática.,14.0,58.3,1.00,15202,2025-11-23T18:36:43.549543
2162407,Técnico en Electrónica - Rubro Fitness,14.0,58.3,1.00,15144,2025-11-23T18:37:53.062574
1117951573,Administrativo de Flota Vehicular,14.0,58.3,1.00,14279,2025-11-23T18:42:47.818222
1117951581,Encargado de COMEX y Gestión de Stock/Compras,14.0,58.3,1.00,14591,2025-11-23T18:43:14.096689
1117951588,Analista de Abastecimiento,14.0,58.3,1.00,14067,2025-11-23T18:43:28.685365
1117951604,Especialista de Payroll,14.0,58.3,1.00,16980,2025-11-23T18:44:01.187487
1117951769,Asesor Comercial - Click Seguros - CABA,14.0,58.3,1.00,14775,2025-11-23T18:45:43.998294
1117951803,Medio Ambiente para Campo,14.0,58.3,1.00,14516,2025-11-23T18:46:12.228493
1117951858,Encargado de Créditos y Cobranzas,14.0,58.3,1.00,13678,2025-11-23T18:46:43.067432
1117952497,Responsable de Calidad,14.0,58.3,1.00,14198,2025-11-23T18:50:19.499187
1117952867,HR Trainee,14.0,58.3,1.00,16334,2025-11-23T18:51:42.966403
1117953011,Atención al Público y Venta presencial en comercio,14.0,58.3,1.00,13927,2025-11-23T18:52:13.525889
2162008,"Diseñador Industrial o Ingeniero recibido o cursando último año, con conocimiento en costos",14.0,58.3,1.00,15127,2025-11-23T18:53:56.695803
2162239,Brand Manager,14.0,58.3,1.00,13611,2025-11-23T18:54:42.072214
2162275,Contact center,14.0,58.3,1.00,15236,2025-11-23T18:56:20.598235
2162314,Coordinador Médico | Empresa de Servicios de Salud (Internación Domiciliaria),14.0,58.3,1.00,18378,2025-11-23T18:57:26.750197
1117871392,581BE OFFICE MANAGER | PRESENCIAL | CABA,14.0,58.3,1.00,14484,2025-11-23T18:58:41.822200
1117944988,Especialista de Servicio al Cliente Remoto Bilingüe (Inglés/Español),14.0,58.3,1.00,14263,2025-11-23T19:00:09.093934
1117947000,Asesor Comercial Ventas de Prepagas y Obras Sociales Premium,14.0,58.3,1.00,14389,2025-11-23T19:01:34.681320
1117947260,Coordinador de Ejecutores en PDVs,14.0,58.3,1.00,14688,2025-11-23T19:01:49.882476
1117949700,Analista de Siniestros- Tandil,14.0,58.3,1.00,13997,2025-11-23T19:03:04.818518
1117949905,Asesor Comercial de Vehículos 0KM - Concesionario Oficial,14.0,58.3,1.00,14000,2025-11-23T19:04:27.819064
1117949952,Supervisor/a de Procesos de Aportes y Back up de Facturación,14.0,58.3,1.00,16202,2025-11-23T19:04:44.534987
1117950129,Contact Center,14.0,58.3,1.00,15226,2025-11-23T19:06:30.413943
1117950240,Inspector de Transporte de Pasajeros,14.0,58.3,1.00,18094,2025-11-23T19:07:01.755626
1117950388,Analista de Laboratorio (Técnico/a Químico),14.0,58.3,1.00,14105,2025-11-23T19:07:16.375738
1117950516,Analista en control de procesos,14.0,58.3,1.00,29033,2025-11-23T19:08:06.450491
1117064573,VIAJANTE PARA EMPRESA DE COSMETICOS,14.0,58.3,1.00,13039,2025-11-23T19:09:55.867378
1117947482,Soporte Técnico IT - Empresa de Servicios de Telecomunicaciones,14.0,58.3,1.00,14670,2025-11-23T19:10:11.050343
1117947484,Coordinador(a) de Servicios de Campo - Empresa de Servicios de Telecomunicaciones,14.0,58.3,1.00,15518,2025-11-23T19:10:27.081824
1117947961,Técnico en Refrigeración - Planta de Procesos de Pescado - Piedra del Aguila,14.0,58.3,1.00,13695,2025-11-23T19:10:41.291757
1117938112,"Analista Funcional Ssr con experiencia en proyectos tecnológicos ( PMI, Scrum) Hibrido, Cordoba",14.0,58.3,1.00,13935,2025-11-23T19:14:39.915296
1117940174,Técnico o estudiante avanzado de Ingenieria o arquitectura con nivel de Ingles avanzado,14.0,58.3,1.00,13524,2025-11-23T19:16:06.999555
1117935411,ADMINISTRATIVO LIQUIDADOR DE SUELDOS - CORDOBA CAPITAL,14.0,58.3,1.00,14939,2025-11-23T19:17:22.519063
1117935418,Supervisor de Control de la Calidad,14.0,58.3,1.00,14111,2025-11-23T19:17:37.143647
1117927878,Mecánico Automotriz con experiencia para importante empresa de transporte. de pasajeros Zona Rosario,14.0,58.3,1.00,15292,2025-11-23T19:21:18.684519
1117925816,Comprador/a SR para importante empresa de servicios petroleros,14.0,58.3,1.00,15635,2025-11-23T19:22:46.754853
1117917126,Ingeniero de Calidad de Red de Telecomunicaciones - Mendoza,14.0,58.3,1.00,13917,2025-11-23T19:23:56.139885
1117918927,AGENTE DE VIAJES - LOZADA VIAJES YERBA BUENA - Jornada Completa,14.0,58.3,1.00,12895,2025-11-23T19:24:09.549117
1117921588,Consultor/a Senior de Recursos Humanos - Neuquén,14.0,58.3,1.00,14553,2025-11-23T19:24:37.680998
1117911388,Gerente de Sucursal - San Salvador,14.0,58.3,1.00,15194,2025-11-23T19:28:48.426116
1117915116,Administrativo/a de Delegación,14.0,58.3,1.00,13482,2025-11-23T19:29:02.421883
1117912339,Pintor industrial - Cipolletti,14.0,58.3,1.00,12983,2025-11-23T19:31:34.562607
1118019326,Medio Oficial de Mantenimiento- Rubro Plástico. Zona Villa Soldati,14.0,58.3,1.00,13667,2025-11-23T19:33:02.788301
2168250,Técnico Mecánico para flota Vehicular pesada - Ciudadela -,13.0,54.2,1.00,17917,2025-11-21T00:17:53.604639
1116826263,Jefe de Mantenimiento – Importante grupo gastronómico,13.0,54.2,1.00,15366,2025-11-21T00:34:35.691723
1116826265,Encargado de Local Zona CABA - Grupo Gastronómico,13.0,54.2,1.00,15159,2025-11-21T00:34:51.364812
1118033794,Analista de Créditos y Cobranzas para importante autopartista de San Martín,13.0,54.2,1.00,24013,2025-11-21T00:39:24.003439
